"Type","ID","Description","geneID"
"GO","GO:1903131","mononuclear cell differentiation","RARA/MYC/BCL6/SMAD7/F2RL1/LFNG/SOCS3/FOS/PTGER4/JUNB/EGR3/INHBA/EGR1/RUNX1/SOX4/ZC3H12A/FOXP1/IRF8/ENTPD7/AMBRA1/ITPKB/DUSP10/IL1A/EP300/IL11/CSF1/IL1B/PBX1/NFKBIZ/HDAC5/FOSL2/CMTM7/NLRP3/ADAM8/RC3H1/VNN1/RORC/ZMIZ1/BLNK/RIPK2/ZBTB46/RSAD2/IL15RA/RUNX2/ANXA1/RELB/SHH/AGER/RUNX3/MYB/ACTB/CSF2/SOCS1/PIK3R1/BATF2/ZFP36L1/PRDM1/ARID2/MMP14/VSIR/IL4I1/DCLRE1C/ITM2A/CYP26B1/FZD5/IL6/IRF1/ARID1A/INHA/LGALS9/GATA3/IKZF3/PLCG2/PTPN22/PLCL2/GLI2"
"GO","GO:0033002","muscle cell proliferation","PDGFB/CDKN1A/THBS1/JUN/HBEGF/FOS/FGF2/CITED2/RUNX1/EDN1/FOXP1/GATA6/PIM1/PDCD4/MYD88/MEF2C/FRS2/TCF7L2/SIX1/MAP3K5/FOXC2/ZNF143/EREG/BMP2/SHH/ERBB4/MYB/NR4A3/NOG/GPER1/ARID2/DDR2/MEF2D/TNFAIP3/TBX20/IL6/APOE/EFEMP2/TRIB1/IL12A/IGFBP3/ADAMTS1/ANG/PTGS2/GNA13/STAT1/TLR4"
"GO","GO:0051607","defense response to virus","F2RL1/TRIM31/POLR3H/IRF2/PML/ZC3H12A/RTP4/TRIM38/MYD88/SAMHD1/IL1B/DHX36/DHX58/STAT2/SLFN13/TRIM21/MOV10/MAP3K14/GPATCH3/RSAD2/USP18/APOBEC3B/MX2/GBP1/TRIM26/GBP2/ZC3HAV1/IFIT1/SETD2/PMAIP1/NT5C3A/PARP9/MORC3/APOBEC3G/IKBKE/NLRC5/MX1/IFIT5/TNFAIP3/TRAF3/IL6/IRF1/EXOSC5/SENP7/TKFC/DDX60L/ISG20/SIRT2/EIF2AK2/IFIT1B/STING1/TLR3/TRIM22/PTPN22/STAT1/OAS3/TICAM1/IFI27"
"GO","GO:0140546","defense response to symbiont","F2RL1/TRIM31/POLR3H/IRF2/PML/ZC3H12A/RTP4/TRIM38/MYD88/SAMHD1/IL1B/DHX36/DHX58/STAT2/SLFN13/TRIM21/MOV10/MAP3K14/GPATCH3/RSAD2/USP18/APOBEC3B/MX2/GBP1/TRIM26/GBP2/ZC3HAV1/IFIT1/SETD2/PMAIP1/NT5C3A/PARP9/MORC3/APOBEC3G/IKBKE/NLRC5/MX1/IFIT5/TNFAIP3/TRAF3/IL6/IRF1/EXOSC5/SENP7/TKFC/DDX60L/ISG20/SIRT2/EIF2AK2/IFIT1B/STING1/TLR3/TRIM22/PTPN22/STAT1/OAS3/TICAM1/IFI27"
"GO","GO:0035710","CD4-positive alpha-beta T cell activation","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/RUNX1/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/CD274/CBLB/RIPK2/RSAD2/ANXA1/RELB/AGER/RUNX3/MYB/SOCS1/VSIR/PRKCQ/IL6/LGALS9/GATA3"
"GO","GO:0070371","ERK1 and ERK2 cascade","PDGFB/CCN2/MYC/SEMA7A/EPHA2/CCN1/LIF/F2RL1/DUSP6/PTGER4/INHBA/FGF2/DUSP5/DUSP4/SOX9/CCL2/EPHB2/EDN1/PRKD2/IQGAP3/SPRY2/DUSP10/GAREM1/IL1A/IL1B/SEMA6A/FRS2/FLCN/GRB10/SPRY1/RIPK2/NRG1/NOD1/GBP1/ICAM1/BMP2/ATF3/ERBB4/AGER/NOD2/ZFP36L1/GPER1/CNKSR3/TIMP3/ABCA7/CCL20/CASR/FGFR3/APOE/FGF1/LGALS9/SLC30A10/CXCL17/ACTA2/PTPN22/OXTR/EPHA4/TLR4"
"GO","GO:0043122","regulation of canonical NF-kappaB signal transduction","SLC20A1/F2RL1/BIRC3/NR1H4/ZC3H12A/PELI1/TNFSF10/PLK2/TRIM38/IL1A/MYD88/IL1B/DHX36/TRIM21/RIPK1/MAP3K14/RIPK2/NOD1/PELI2/BRD4/ALPK1/NR1D1/OPTN/NOD2/PLEKHG5/PER1/IKBKE/OTUD7B/APOL3/ANKRD17/REL/BCL10/FBXW11/IFIT5/PRKD1/TNFAIP3/TRAF3/SIRT1/SECTM1/TRAF1/LGALS9/PLCG2/PRKCE/TLR3/TRIM22/MIER1/STAT1/TLR4/TICAM1"
"GO","GO:0034612","response to tumor necrosis factor","THBS1/ANKRD1/F2RL1/FOS/CCL2/NFE2L2/BIRC3/NR1H4/EDN1/ZC3H12A/FOXP1/CXCL8/SPATA2/TNFRSF14/MAP3K5/RIPK1/NFKB1/GBP1/HYAL1/NKX3-1/GBP2/KLF2/NR1D1/NFKBIA/ZFP36L1/GPER1/LRRK2/MAP4K3/COL1A1/NUB1/CCL20/TNFAIP3/TNFRSF1B/ZNF675/TRAF3/TNFRSF25/SIRT1/FAS/EXT1/TRAF1/ASS1/GATA3/ADAMTS13/PTGS2/ENDOG/TUBA1A/STAT1/HAS2"
"GO","GO:1902107","positive regulation of leukocyte differentiation","RARA/BCL6/LIF/FOS/EGR3/KLF10/RUNX1/SOX4/NEDD9/AMBRA1/ITPKB/DUSP10/CSF1/NFKBIZ/NLRP3/ADAM8/VNN1/RIPK1/ZMIZ1/RIPK2/ZBTB46/IL15RA/ANXA1/SHH/AGER/RUNX3/ACTB/SOCS1/ZFP36L1/ARID2/MMP14/VSIR/IL4I1/TRIB1/ARID1A/LGALS9/GATA3/GLI2"
"GO","GO:1903708","positive regulation of hemopoiesis","RARA/BCL6/LIF/FOS/EGR3/KLF10/RUNX1/SOX4/NEDD9/AMBRA1/ITPKB/DUSP10/CSF1/NFKBIZ/NLRP3/ADAM8/VNN1/RIPK1/ZMIZ1/RIPK2/ZBTB46/IL15RA/ANXA1/SHH/AGER/RUNX3/ACTB/SOCS1/ZFP36L1/ARID2/MMP14/VSIR/IL4I1/TRIB1/ARID1A/LGALS9/GATA3/GLI2"
"GO","GO:0072073","kidney epithelium development","RARA/MYC/LIF/SMAD7/FGF2/SOX9/RARB/SIX4/PTCH1/CD24/MEF2C/PBX1/SIX1/FOXC2/MTSS1/EFNB2/SPRY1/GZF1/BMP2/PODXL/EYA1/SHH/WNT2B/SDC1/NOG/CTNS/FGF1/DCHS1/EXT1/GATA3/SLC22A1/STAT1/EPHA4"
"GO","GO:0001503","ossification","GTPBP4/CCN2/SEMA7A/EPHA2/CCN1/TUFT1/SLC26A2/SMAD7/CHSY1/PTGER4/JUNB/FGF2/KLF10/HIRA/SOX9/RUNX1/DHRS3/STC1/NOCT/BCOR/NBR1/EGR2/MN1/ACVR2B/PTCH1/OSR2/CSF1/PKDCC/MEF2C/PBX1/DHX36/BAMBI/FOSL2/FOXC2/THBS3/RUNX2/FSTL3/ADRB2/BMP2/ALOX5/SHH/TNFAIP6/SETD2/RUNX3/TENT5A/NOG/DDR2/AHSG/MMP14/MEF2D/PTHLH/PRICKLE1/PRKD1/COL1A1/ACVR2A/CASR/IL6/FGFR3/ERFE/ATRAID/DCHS1/TP63/MMP16/IGFBP3/EXT1/PTGS2/XYLT1/GLI2/SNAI1/TPM4"
"GO","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","SEMA7A/MYD88/PANX1/DHX36/RIPK2/NOD1/NR4A3/NOD2/BCL10/SIRT1/PLCG2/TLR3/TLR4/TICAM1"
"GO","GO:0110110","positive regulation of animal organ morphogenesis","FGF2/SOX9/SIX4/EDN1/CSF1/FRS2/SIX1/SPRY1/MESP1/BMP2/WNT2B/FGF1/AR/GATA3"
"GO","GO:0048645","animal organ formation","FGF2/CITED2/GATA6/PIM1/HOXA3/MEF2C/FRS2/SIX1/SPRY1/ISL1/MESP1/BMP2/EYA1/SHH/WNT2B/NOG/FGF1/TP63/EXT1/AR"
"GO","GO:0046632","alpha-beta T cell differentiation","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/RUNX1/ZC3H12A/FOXP1/ENTPD7/ITPKB/NFKBIZ/FOSL2/NLRP3/RC3H1/RORC/RIPK2/RSAD2/ANXA1/RELB/SHH/RUNX3/MYB/SOCS1/PRDM1/IL6/IRF1/LGALS9/GATA3"
"GO","GO:0030098","lymphocyte differentiation","RARA/BCL6/SMAD7/LFNG/SOCS3/PTGER4/JUNB/EGR3/INHBA/EGR1/RUNX1/SOX4/ZC3H12A/FOXP1/IRF8/ENTPD7/AMBRA1/ITPKB/DUSP10/IL1A/EP300/IL11/IL1B/PBX1/NFKBIZ/HDAC5/FOSL2/CMTM7/NLRP3/ADAM8/RC3H1/VNN1/RORC/ZMIZ1/BLNK/RIPK2/RSAD2/IL15RA/RUNX2/ANXA1/RELB/SHH/RUNX3/MYB/ACTB/SOCS1/PIK3R1/ZFP36L1/PRDM1/ARID2/MMP14/VSIR/IL4I1/DCLRE1C/ITM2A/CYP26B1/FZD5/IL6/IRF1/ARID1A/INHA/LGALS9/GATA3/IKZF3/PLCG2/PTPN22/PLCL2/GLI2"
"GO","GO:0046631","alpha-beta T cell activation","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/RUNX1/ZC3H12A/FOXP1/ENTPD7/ITPKB/TNFRSF14/NFKBIZ/FOSL2/NLRP3/RC3H1/RORC/CD274/CBLB/RIPK2/RSAD2/ANXA1/RELB/SHH/AGER/RUNX3/MYB/SOCS1/PRDM1/VSIR/PRKCQ/IL6/IRF1/IL12A/LGALS9/GATA3/PTPN22"
"GO","GO:0031668","cellular response to extracellular stimulus","SLC2A1/CDKN1A/FOSL1/PDK4/FOS/ADORA2B/CPEB4/NUAK1/KLF10/NUAK2/JMY/CREBBP/NFE2L2/NR1H4/PLD1/ZC3H12A/MN1/PIM1/AMBRA1/AKR1C3/EP300/FLCN/MAP3K5/SESN1/RICTOR/GDAP1/ERCC6/NR4A2/TNRC6A/UCP2/CASTOR1/BMT2/ATF3/BHLHA15/PMAIP1/WNT2B/MLXIPL/MFSD2A/LRRK2/TSSK3/PRKD1/COL1A1/TRIM24/CDKN2B/UCN3/UCN2/CASR/SIRT1/FAS/EIF2AK2"
"GO","GO:0001819","positive regulation of cytokine production","RARA/THBS1/SEMA7A/F3/F2RL1/PTGER4/ADORA2B/EGR1/ARRDC4/NFATC4/RUNX1/ARID5A/EPHB2/SERPINE1/NR1H4/PRKD2/PELI1/FOXP1/GATA6/IRF8/IL1A/FERMT1/MYD88/PANX1/TNFRSF14/IL1B/DHX36/DHX58/NLRP3/ADAM8/RIPK1/CD274/EREG/RIPK2/ISL1/RSAD2/NOD1/ANXA1/ZBTB20/ZC3HAV1/VTCN1/AGER/SETD2/MYB/NR4A3/CSF2/RGCC/NOD2/ADRA2A/IKBKE/PIK3R1/LRRK2/PRKCQ/BCL10/HLA-F/PDE4D/FZD5/TRAF3/IL6/IRF1/SIRT1/IL12A/LGALS9/GATA3/PLCG2/PTGS2/EIF2AK2/STING1/CXCL17/TLR3/PTPN22/CYBA/STAT1/OAS3/TLR4/TICAM1"
"GO","GO:0002764","immune response-regulating signaling pathway","FOSL1/F2RL1/TRIM31/THEMIS2/MAP3K1/CREBBP/BIRC3/NR1H4/PRKD2/ZC3H12A/PELI1/FOXP1/IRAK2/MYD88/EP300/CD24/MEF2C/DHX58/PUM1/NOP53/NFKBIZ/FOSL2/NLRP3/RC3H1/CBLB/GPATCH3/PIK3AP1/BLNK/RIPK2/RSAD2/NFKB1/NOD1/OTUD4/GBP1/PLA2G6/NFATC2/GBP2/ALPK1/COLEC10/VTCN1/USP15/NR4A3/NR1D1/NFKBIA/NOD2/PIK3R1/ANKRD17/PRKCQ/BCL10/MAP2K4/LGALS3/PRKD1/LAT2/PIGR/PDE4D/NMI/TNFAIP3/TRAF3/IRF1/TKFC/GATA3/PHPT1/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/SPPL3/PLCL2/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0051090","regulation of DNA-binding transcription factor activity","BHLHE40/SIK1/SMAD7/TRIM31/ARID5B/ID1/JMY/EDN1/PRKD2/ZC3H12A/RTKN2/IRAK2/TRIM38/PIM1/PTCH1/MYD88/EP300/NFKBIE/IL1B/TCF7L2/PARP10/HDAC5/TRIM21/NLRP3/ADAM8/RIPK1/GLIS2/RIPK2/NOD1/BMP2/TRIM26/ADCY1/TBX6/SHH/AGER/NKX6-1/RGCC/NFKBIA/RHEBL1/NOD2/IKBKE/NLRC5/RELN/LRRK2/DDR2/PRKCQ/BCL10/PRKD1/TNFAIP3/ZNF675/SGK1/TRAF3/IL6/TRIB1/SIRT1/TRAF1/AR/LGALS9/PLCG2/EIF2AK2/STING1/TRIM22/PTGIS/TLR4/TICAM1"
"GO","GO:0031669","cellular response to nutrient levels","SLC2A1/CDKN1A/PDK4/FOS/CPEB4/NUAK1/KLF10/NUAK2/JMY/CREBBP/NFE2L2/NR1H4/PLD1/ZC3H12A/MN1/PIM1/AMBRA1/AKR1C3/EP300/FLCN/MAP3K5/SESN1/RICTOR/GDAP1/TNRC6A/UCP2/CASTOR1/BMT2/ATF3/BHLHA15/PMAIP1/WNT2B/MLXIPL/MFSD2A/LRRK2/TSSK3/PRKD1/COL1A1/TRIM24/CDKN2B/UCN3/UCN2/CASR/SIRT1/FAS/EIF2AK2"
"GO","GO:0030217","T cell differentiation","RARA/BCL6/SMAD7/LFNG/SOCS3/PTGER4/JUNB/EGR3/EGR1/RUNX1/SOX4/ZC3H12A/FOXP1/ENTPD7/AMBRA1/ITPKB/DUSP10/IL1A/IL1B/NFKBIZ/FOSL2/NLRP3/ADAM8/RC3H1/VNN1/RORC/ZMIZ1/RIPK2/RSAD2/RUNX2/ANXA1/RELB/SHH/RUNX3/MYB/ACTB/SOCS1/PIK3R1/ZFP36L1/PRDM1/ARID2/VSIR/IL4I1/CYP26B1/FZD5/IL6/IRF1/ARID1A/LGALS9/GATA3/IKZF3/PTPN22/GLI2"
"GO","GO:1903039","positive regulation of leukocyte cell-cell adhesion","RARA/BCL6/EGR3/ABL2/RUNX1/CCL2/SOX4/AMBRA1/ITPKB/DUSP10/IL1A/CD24/TNFRSF14/IL1B/NFKBIZ/NLRP3/ADAM8/VNN1/CD274/ZMIZ1/EFNB2/RIPK2/NFAT5/MAP3K8/GCNT1/ANXA1/ALOX5/SHH/VTCN1/AGER/RUNX3/NR4A3/ACTB/CHST4/NOD2/SOCS1/ARID2/VSIR/PRKCQ/BCL10/IL4I1/IL6/ARID1A/IL12A/LGALS9/GATA3/PTPN22/GLI2/HAS2"
"GO","GO:0043367","CD4-positive alpha-beta T cell differentiation","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/RUNX1/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/RSAD2/ANXA1/RELB/RUNX3/MYB/SOCS1/IL6/LGALS9/GATA3"
"GO","GO:0022407","regulation of cell-cell adhesion","GTPBP4/RARA/BCL6/SMAD7/EGR3/CITED2/ABL2/RUNX1/CCL2/SOX4/ZC3H12A/PELI1/AMBRA1/ITPKB/DUSP10/IL1A/CD24/TNFRSF14/IL1B/AKNA/NFKBIZ/NLRP3/ADAM8/RC3H1/VNN1/CD274/CBLB/ZMIZ1/EFNB2/RIPK2/NFAT5/MAP3K8/GCNT1/ANK3/ANXA1/FSTL3/BMP2/ALOX5/PODXL/MARCHF7/SHH/VTCN1/AGER/MDGA1/RUNX3/NR4A3/FERMT3/ACTB/RGCC/CHST4/NOD2/RIPOR2/SOCS1/ARID2/VSIR/PRKCQ/BCL10/IL4I1/LGALS3/CDSN/EPHB3/IL6/IRF1/ARID1A/PLAUR/IL12A/ASS1/LGALS9/GATA3/ADAM19/ABCA12/PTPN22/GLI2/HAS2/TJP1"
"GO","GO:0002218","activation of innate immune response","FOSL1/F2RL1/TRIM31/CREBBP/BIRC3/NR1H4/PELI1/IRAK2/MYD88/EP300/DHX58/PUM1/NOP53/NFKBIZ/NLRP3/GPATCH3/PIK3AP1/RIPK2/RSAD2/NOD1/OTUD4/GBP2/ALPK1/COLEC10/USP15/NR1D1/NFKBIA/NOD2/PIK3R1/ANKRD17/BCL10/PRKD1/NMI/TNFAIP3/TRAF3/IRF1/TKFC/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0045088","regulation of innate immune response","FOSL1/F2RL1/TRIM31/CREBBP/NFE2L2/BIRC3/NR1H4/LYAR/PELI1/USP38/IRAK2/DUSP10/MYD88/EP300/SAMHD1/PARP14/DHX58/PUM1/NOP53/STAT2/NFKBIZ/TRIM21/NLRP3/ADAM8/GPATCH3/PIK3AP1/EREG/RIPK2/RSAD2/USP18/NOD1/OTUD4/GBP2/ALPK1/COLEC10/USP15/NR1D1/NFKBIA/NOD2/PARP9/IKBKE/NLRC5/PIK3R1/ANKRD17/BCL10/PRKD1/HLA-F/NMI/TNFAIP3/TRAF3/APOE/IRF1/IL12A/TKFC/LGALS9/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0038061","non-canonical NF-kappaB signal transduction","CREBBP/BIRC3/EDN1/ZC3H12A/RTKN2/TNFRSF10A/PDCD4/EP300/IL1B/TCIM/NLRP3/RC3H1/RIPK1/MAP3K14/NFKB2/NFAT5/NFKB1/NOD1/RELB/TNFSF15/AGER/NFKBIA/NOD2/IKBKE/REL/NMI/NR3C2/LGALS9/EIF2AK2/TLR3/PTPN22/TLR4"
"GO","GO:0051403","stress-activated MAPK cascade","CCN2/MYC/DUSP1/F2RL1/GADD45A/PTGER4/WNT7A/MECOM/ZC3H12A/NBR1/PHLPP1/DUSP10/PDCD4/IL1A/MYD88/GADD45B/IL1B/MAP3K5/RIPK1/RIPK2/ERCC6/NFKB1/NOD1/CDC42EP5/DUSP16/SEMA3A/BMP2/AGER/NOD2/PER1/ZFP36L1/LRRK2/MAP2K4/MAP4K3/ZNF675/CASR/TRIB1/FAS/LGALS9/EIF2AK2/TLR3/PTPN22/TLR4"
"GO","GO:0007254","JNK cascade","CCN2/F2RL1/GADD45A/PTGER4/WNT7A/MECOM/PHLPP1/DUSP10/PDCD4/IL1A/MYD88/GADD45B/IL1B/MAP3K5/RIPK1/RIPK2/ERCC6/NFKB1/NOD1/CDC42EP5/DUSP16/SEMA3A/AGER/NOD2/PER1/LRRK2/MAP2K4/MAP4K3/ZNF675/CASR/TRIB1/TLR3/PTPN22/TLR4"
"GO","GO:0001667","ameboidal-type cell migration","PDGFB/THBS1/SEMA7A/EPHA2/RHOB/EFNA1/GADD45A/HBEGF/EGR3/EDN2/FGF2/ARID5B/GBX2/WNT7A/ID1/PML/SOX9/NFE2L2/PIP5K1A/STC1/EDN1/PRKD2/ZC3H12A/FOXP1/PLK2/ADAMTS9/DUSP10/FERMT1/ITGB4/SEMA6A/MEF2C/FGFR1/SRGAP2/ZFAND5/HDAC5/FOXC2/EFNB2/S100A2/ISL1/SEMA4G/HYAL1/SEMA3A/MESP1/ANXA1/SH3BP1/AMOTL2/ADGRA2/SHH/ERBB4/RREB1/RGCC/PLEKHG5/DDR2/STARD13/BCAS3/S100P/PRKD1/JCAD/APOE/FGF1/SIRT1/CORO1B/FGFBP1/GATA3/SEMA3G/PLCG2/FAP/PTGS2/PRKCE/ACTA2/GNA13/IRS2/SNAI1/HAS2/NR4A1"
"GO","GO:0048660","regulation of smooth muscle cell proliferation","PDGFB/CDKN1A/THBS1/JUN/HBEGF/FGF2/EDN1/FOXP1/PDCD4/MYD88/MEF2C/FRS2/TCF7L2/MAP3K5/ZNF143/EREG/BMP2/MYB/NR4A3/GPER1/DDR2/MEF2D/TNFAIP3/IL6/APOE/EFEMP2/TRIB1/IL12A/IGFBP3/ADAMTS1/ANG/PTGS2/GNA13/STAT1/TLR4"
"GO","GO:0098781","ncRNA transcription","PDGFB/RARA/MYC/FOSL1/JUN/NIFK/FOS/FGF2/EGR1/POLR1B/SOX9/NFATC4/ZC3H4/GATA6/SNAPC1/NR3C1/IPPK/NOP53/MRTFA/ZNF143/ERCC6/BMP2/USPL1/NFATC2/MYB/ELL2/AR/GATA3/ANG/SNAPC4"
"GO","GO:0030099","myeloid cell differentiation","RARA/MYC/EPHA2/BCL6/LIF/F2RL1/FOS/JUNB/INHBA/CITED2/KLF10/PML/RUNX1/LYAR/OSTM1/FOXP1/NEDD9/IRF8/ITPKB/MYD88/EP300/IL11/NR3C1/CSF1/MEF2C/HOXA5/BRD1/FOSL2/RIPK1/ZBTB46/UCP2/ZNF385A/KAT6A/FSTL3/BMP2/H4C14/RELB/TNFAIP6/KLF2/MYB/L3MBTL1/CSF2/NFKBIA/SOCS1/CNOT4/PIK3R1/BATF2/ZFP36L1/TET2/CDKN1C/KMT2E/TMEM178A/DNASE2/MEIS1/NCOA6/ACVR2A/SCIN/CDKN2B/ZNF675/TRIB1/SIRT1/ERFE/INHA/GATA3/TLR3/STAT1/TLR4"
"GO","GO:0007264","small GTPase mediated signal transduction","CDKN1A/RHOB/BCL6/F2RL1/CDC42EP4/FAM13B/FGF2/BCAR3/SPRY4/PLEKHG6/PRAG1/ABL2/LPAR6/SPATA13/EPHB2/PLD1/PLEKHG3/IQGAP3/PLK2/RND3/SPRY2/ITPKB/EPS8L3/ARHGAP40/DENND3/CSF1/RGL3/RASGEF1B/FLCN/SRGAP2/TRIO/CDC42EP3/EPS8L1/ARHGAP24/NUCB1/RASGRP3/SPRY1/CDC42EP5/RGL1/SH3BP1/DLC1/ARHGAP33/RND1/RTN4R/RAPGEF3/ARHGEF25/RRAD/FGD3/RAB30/FBXO8/FGD4/RHEBL1/PLEKHG5/RIPOR2/ADRA2A/ARHGEF9/ABCA1/RELN/STARD13/STMN1/KALRN/RALGPS1/CYTH4/DNMBP/APOE/DOCK4/SIPA1L2/ARHGAP17/CHN1/RASGEF1A/PLEKHG7/GNA13/RAB9B/ARHGAP42"
"GO","GO:0043410","positive regulation of MAPK cascade","PDGFB/CCN2/THBS1/SEMA7A/LIF/F2RL1/EFNA1/GDF15/GADD45A/INHBA/FGF2/WNT7A/BCAR3/NDST1/CCL2/EDN1/PRKD2/ZC3H12A/IQGAP3/SPRY2/MST1R/GAREM1/IL1A/MYD88/IL11/GADD45B/CD24/IL1B/MEF2C/FRS2/FGFR1/MAP3K5/ADAM8/RIPK1/RIPK2/NRG1/NOD1/SEMA3A/PELI2/ADRB2/ICAM1/BMP2/ERBB4/AGER/NOD2/ADRA2A/GPER1/LRRK2/ADRA1B/MAP2K4/ABCA7/CCL20/CDK10/JCAD/CASR/IL6/FGFR3/APOE/FGF1/IGFBP3/AR/LGALS9/PLCG2/SLC30A10/PRKCE/EIF2AK2/CXCL17/TLR3/ACTA2/PTPN22/AVPR1B/TLR4"
"GO","GO:0046634","regulation of alpha-beta T cell activation","RARA/BCL6/SMAD7/JUNB/RUNX1/ZC3H12A/ITPKB/TNFRSF14/NFKBIZ/NLRP3/RC3H1/CD274/CBLB/RIPK2/ANXA1/SHH/AGER/RUNX3/SOCS1/PRDM1/VSIR/PRKCQ/IRF1/IL12A/LGALS9/GATA3/PTPN22"
"GO","GO:0048545","response to steroid hormone","CDKN1A/THBS1/FOSL1/TXNIP/FOSB/FBXO32/FOS/INHBA/STC1/EDN1/CALCOCO1/FOXP1/ABHD2/KLF9/AKR1C3/STRN3/EP300/NR3C1/FOSL2/ZMIZ1/ISL1/NEDD4/ADM/PDE3A/NEFL/ANXA1/SCNN1A/NKX3-1/NR4A3/NR1D1/SDC1/PER1/TSPO/ZFP36L1/GNRH1/GPER1/WBP2/ABCA2/COL1A1/LBH/UCP3/UCN3/SGK1/IL6/SIRT1/ARID1A/TP63/ACE/NR3C2/AR/ASS1/TRERF1/PTGS2/OXTR/SSTR2"
"GO","GO:0032479","regulation of type I interferon production","ARRDC4/IRF8/TRIM38/MYD88/DHX36/DHX58/TRIM21/GPATCH3/RIPK2/ZBTB20/RELB/ZC3HAV1/SETD2/MORC3/IKBKE/REL/NMI/TRAF3/IRF1/PLCG2/STING1/TLR3/XAF1/PTPN22/STAT1/OAS3/TLR4/TICAM1"
"GO","GO:0032606","type I interferon production","ARRDC4/IRF8/TRIM38/MYD88/DHX36/DHX58/TRIM21/GPATCH3/RIPK2/ZBTB20/RELB/ZC3HAV1/SETD2/MORC3/IKBKE/REL/NMI/TRAF3/IRF1/PLCG2/STING1/TLR3/XAF1/PTPN22/STAT1/OAS3/TLR4/TICAM1"
"GO","GO:0071774","response to fibroblast growth factor","CCN2/THBS1/EGR3/FGF2/SPRY4/NDST1/CCL2/IER2/FLRT3/PRKD2/CXCL8/SPRY2/FRS2/FGFR1/SPRY1/RUNX2/HYAL1/KDM5B/NOG/ZFP36L1/COL1A1/CASR/FGFR3/FGF1/EXT1/FGFBP1/GATA3/NR4A1"
